date,book_gross_before,target_gross,multiplier,long_exposure,short_exposure,gross_return,cost,tax,net_return,turnover_oneway,bm_capped_names
2024-10-31,0.9108686854088667,0.4,0.4391412356221795,0.19999999999999998,-0.2,0.0012011465837166097,0.0002665187388162732,0.00011747693533193919,0.0008171509095683973,0.1332593694081366,0
2024-11-30,0.8776225379546234,0.4,0.4557768091647182,0.2,-0.2,0.00797574276414088,0.000364392738603884,8.540903300782256e-05,0.0075259409925291735,0.182196369301942,0
2024-12-31,0.8406712451876732,0.4,0.47581025554252565,0.2,-0.2,-0.0008236546085863777,0.00029689194508478146,4.3762266959068674e-05,-0.001164308820630228,0.14844597254239073,0
2025-01-31,0.9077943817128482,0.4,0.4406284154846502,0.2,-0.2,0.0060125491313204014,0.00019518944536458347,5.232018912383033e-05,0.0057650394968319875,0.09759472268229173,0
2025-02-28,0.8561184062503787,0.4,0.46722509068800094,0.20000000000000004,-0.2,-0.0026508486225101506,0.00019459923604400525,5.501544141167052e-05,-0.0029004632999658263,0.09729961802200263,0
2025-03-31,0.9170674862175872,0.4,0.43617291640093586,0.2,-0.2,-0.0017473863317365886,0.0003111955051308126,0.00010945742774626126,-0.0021680392646136627,0.1555977525654063,0
2025-04-30,0.9510716654178546,0.4,0.4205781904187625,0.20000000000000004,-0.2,0.004448729588677671,0.0002550813661219662,8.683448529025143e-05,0.0041068137372654535,0.1275406830609831,0
2025-05-31,0.9567968132309457,0.4,0.4180615930871109,0.20000000000000004,-0.20000000000000004,0.0038879423326127096,0.00021185112102699982,6.824951008060764e-05,0.003607841701505102,0.10592556051349991,0
2025-06-30,0.9287642041148065,0.4,0.43067981973017033,0.2,-0.2,0.0004493889629654708,0.0003352121835233861,8.819358748365858e-05,2.598319195842615e-05,0.16760609176169305,0
2025-07-31,0.9003897376124113,0.4,0.4442520647344241,0.2,-0.20000000000000004,0.0007403908708586867,0.0002745309556957999,8.967225249351231e-05,0.00037618766266937445,0.13726547784789994,0
2025-08-31,0.8870183450451175,0.4,0.45094895977563393,0.2,-0.20000000000000007,0.002449915818545546,0.0002546877282054675,8.711750921709773e-05,0.0021081105811229807,0.12734386410273377,0
2025-09-30,0.9828682537100502,0.4,0.406972143509685,0.2,-0.19999999999999996,0.003123088547254369,0.0002751938401124515,8.10337479135405e-05,0.002766860959228377,0.13759692005622576,0
2025-10-31,0.9256575207734621,0.4,0.4321252634189884,0.20000000000000004,-0.2,0.003147899126984448,0.00023791548035845833,6.721223805920803e-05,0.002842771408566782,0.11895774017922917,0
2025-11-30,0.9383390779433736,0.32,0.341028107559335,0.16000000000000003,-0.16,0.0014075770540724081,0.00021315992831064004,8.685328711498161e-05,0.0011075638386467866,0.10657996415532002,0
2025-12-31,0.8290328754353211,0.32,0.3859919304550734,0.16,-0.16,0.0024519694159776013,0.00024786459161636986,5.564443503711684e-05,0.0021484603893241147,0.12393229580818493,0
2026-01-31,0.7892113433277133,0.32,0.40546806974506794,0.15999999999999998,-0.16000000000000003,0.001722916642246964,0.0001959939833034962,5.8363392294452263e-05,0.0014685592666490157,0.0979969916517481,0
2026-02-28,0.7926230000880029,0.2,0.2523267681833539,0.10000000000000003,-0.10000000000000003,0.0009756801262614683,0.00017103709670575833,5.073749727536129e-05,0.0007539055322803486,0.08551854835287917,0
2026-03-31,0.7774052186630687,0.2,0.2572660887766448,0.09999999999999999,-0.1,-0.0012349553058596742,0.00015135083244856618,5.5915334823213266e-05,-0.0014422214731314538,0.07567541622428309,0
2026-04-30,0.7984260138673906,0.2,0.2504928403212294,0.1,-0.1,0.0007402726238633341,0.0001077422214727741,3.491410299716579e-05,0.0005976162993933942,0.053871110736387055,0
2026-05-31,0.8155353596971306,0.2,0.2452376805271509,0.10000000000000002,-0.1,0.0008736052801264606,0.0001210304858393926,2.9749748722390523e-05,0.0007228250455646774,0.0605152429196963,0
2026-06-30,0.8653357908384195,0.2,0.2311241510145108,0.1,-0.1,0.00033847327295100614,0.00019404318990264114,4.855960443083175e-05,9.587047861753326e-05,0.09702159495132057,0
2026-07-31,0.8588716907714413,0.2,0.2328636537319787,0.1,-0.1,0.00028753104476661896,8.346202787107086e-05,2.0829156272562084e-05,0.000183239860622986,0.041731013935535424,0
2026-08-31,0.8994287363829645,0.34,0.3780177197443163,0.17000000000000004,-0.17,-0.0003816953123389809,0.0002218719436285129,9.758412946835067e-05,-0.0007011513854358445,0.11093597181425645,0
