isin,ticker,gvkeyiid,ls_weight,country,figi,bbg_ticker,exch,mtd_local,mtd_usd,contrib_local,contrib_usd,missing_px
CNE100000T40,300115 CH Equity,29524801W,0.0001012163114515,CHN,,,,-0.0634343434343434,-0.061588665035957946,-6.420590261771916e-06,-6.233777502161628e-06,False
CNE100001QQ5,000333 CH Equity,31610001W,0.0002095528927425,CHN,,,,-0.031118203579163395,-0.029210491850487963,-6.520909576963706e-06,-6.121143065700974e-06,False
CNE000000FH0,000425 CH Equity,25133101W,0.0001572602989626,CHN,,,,-0.03929024081115329,-0.037402597402597326,-6.178795016274514e-06,-5.881943649510222e-06,False
CNE0000008K4,000750 CH Equity,27196601W,0.0001474107632171,CHN,,,,-0.04166666666666663,-0.039790026246719123,-6.142115134045828e-06,-5.865478137457307e-06,False
CNE100000FX6,601618 CH Equity,29267601W,0.0003311220259756,CHN,,,,-0.01953125000000011,-0.017611548556430434,-6.4672270698359744e-06,-5.831571638572899e-06,False
CNE000000230,600660 CH Equity,25900501W,0.0001450066619895,CHN,,,,-0.04205690051245803,-0.040170360704477326,-6.09853075693603e-06,-5.824969916670437e-06,False
CNE000000TR0,600115 CH Equity,06433602W,0.0001323505886278,CHN,,,,-0.045845272206303744,-0.0439729693305867,-6.06764876230602e-06,-5.819848374615346e-06,False
CNE100003MM9,688012 CH Equity,33303201W,0.0002415758612975,CHN,,,,-0.025966850828729182,-0.024049539437807077,-6.272964354133954e-06,-5.809788203496439e-06,False
CNE000001Q93,601628 CH Equity,25950302W,0.000189401504158,CHN,,,,-0.03246753246753242,-0.03056275469689429,-6.149399485649342e-06,-5.788631710803758e-06,False
CNE000001JQ1,002008 CH Equity,27069601W,0.0008513568962389,CHN,,,,-0.008715501141315474,-0.006764514984345382,-7.420002000836932e-06,-5.7590164816338155e-06,False
CNE100000BP1,002241 CH Equity,28883601W,5.018696512864864e-05,CHN,,,,-0.11216494845360825,-0.1104165627614947,-5.62921835669791e-06,-5.541472184936378e-06,False
CNE100000T24,002465 CH Equity,29523901W,-0.0011272649836889,CHN,,,,0.002941176470588447,0.004914231509051126,-3.3154852461440624e-06,-5.539641101893996e-06,False
CNE100002V44,601108 CH Equity,32572501W,0.0001006811853825,CHN,,,,-0.055118110236220486,-0.05325492982230717,-5.549356674625985e-06,-5.361769461971736e-06,False
CNE100002RZ2,601360 CH Equity,18671701W,0.000116882399601,CHN,,,,-0.04772234273318887,-0.04584642068518208,-5.577901933236461e-06,-5.358639662801004e-06,False
CNE1000031T5,601066 CH Equity,32298603W,6.863063677908806e-05,CHN,,,,-0.07968750000000013,-0.07787704922335548,-5.469003868333589e-06,-5.344751478675272e-06,False
CNE0000018V0,600346 CH Equity,27231201W,3.697011878051592e-05,CHN,,,,-0.1457364341085271,-0.14405464249377564,-5.387893279641079e-06,-5.325717243879642e-06,False
CNE1000027G0,002797 CH Equity,32163001W,0.000106440949186,CHN,,,,-0.051359516616314216,-0.04950062928829524,-5.466755698374624e-06,-5.268893966750457e-06,False
CNE000001733,600332 CH Equity,22497602W,0.0001635449428206,CHN,,,,-0.033104799216454595,-0.031223573156084927,-5.4141224949425105e-06,-5.106457486466731e-06,False
CNE100000S58,601717 CH Equity,29504101W,0.0002290184192614,CHN,,,,-0.023893183415319763,-0.021970809468271568,-5.471979096899231e-06,-5.031720054316955e-06,False
CNE100005ZH6,688048 CH Equity,35290901W,-3.821233951495785e-05,CHN,,,,0.12874617737003047,0.13096799852784913,-4.919692640916587e-06,-5.00459362534067e-06,False
CNE100002136,300487 CH Equity,32002301W,-5.107234874336196e-05,CHN,,,,0.09433063363506422,0.0964846105008188,-4.81768701819231e-06,-4.927695675865262e-06,False
CNE000001DB6,600030 CH Equity,25712001W,0.000104527379473,CHN,,,,-0.04856115107913672,-0.04668874172185433,-5.075969866494608e-06,-4.880251823077155e-06,False
CNE0000008J6,000708 CH Equity,25997201W,0.0002378956605763,CHN,,,,-0.021818181818181848,-0.019888876400650957,-5.1904507762101885e-06,-4.7314773894532435e-06,False
CNE0000001D4,000651 CH Equity,25998001W,0.0002371549455921,CHN,,,,-0.02184003517858013,-0.019898063870125826,-5.1794723545057215e-06,-4.718924254507822e-06,False
CNE0000016J9,600309 CH Equity,26026701W,7.60912078063463e-05,CHN,,,,-0.0625,-0.06066117885284139,-4.7557004878966435e-06,-4.615782365869494e-06,False
CNE1000015L5,002600 CH Equity,29835401W,0.0002508722265054,CHN,,,,-0.020328381548084473,-0.018387181507748873,-5.099826340219242e-06,-4.612833164007878e-06,False
CNE0000015R4,600019 CH Equity,24947901W,-0.0002913924151485,CHN,,,,0.013745704467353903,0.015747486059318527,-4.00539402265978e-06,-4.588697995342161e-06,False
CNE000001DL5,600521 CH Equity,27042301W,-0.0005569634726197,CHN,,,,0.0062073246430789375,0.008187319872706711,-3.4572530888870853e-06,-4.5600381077510106e-06,False
CNE000000PF3,600060 CH Equity,24379501W,0.0003391312062561,CHN,,,,-0.015357142857142847,-0.013419211165398126,-5.208086381790104e-06,-4.550873269526792e-06,False
CNE0000018G1,600028 CH Equity,14075602W,0.0001021389781514,CHN,,,,-0.045787545787545736,-0.043908442037902895,-4.6766931388003605e-06,-4.484763401971377e-06,False
CNE100000B81,002230 CH Equity,28871001W,0.0001348542040963,CHN,,,,-0.0347394540942928,-0.0328390360369073,-4.684761432625806e-06,-4.4284820680468475e-06,False
CNE100000627,601009 CH Equity,28587601W,-0.0001667663803085,CHN,,,,0.02401372212692965,0.026029631251692775,-4.004681516842191e-06,-4.340867384609814e-06,False
CNE100000D55,601727 CH Equity,27283602W,0.0001332285487622,CHN,,,,-0.03308270676691738,-0.03118116600990195,-4.407561011681817e-06,-4.154221496212476e-06,False
CNE0000014W7,600276 CH Equity,27108501W,7.686462838272822e-05,CHN,,,,-0.05535055350553497,-0.05349108214576892,-4.25449972598126e-06,-4.111572150924517e-06,False
CNE100000PG0,002409 CH Equity,29458701W,0.0001154523019293,CHN,,,,-0.036945985811617565,-0.03505009549978222,-4.265499108998505e-06,-4.046614208291656e-06,False
CNE100000HK9,600999 CH Equity,29316901W,6.278187326663368e-05,CHN,,,,-0.06531266702298244,-0.06347501939265077,-4.100451583742729e-06,-3.985080623106516e-06,False
CNE1000019P8,601555 CH Equity,31039601W,0.0003619875199553,CHN,,,,-0.012941176470588123,-0.010995786661185947,-4.684544375892077e-06,-3.980337543440269e-06,False
CNE000001BD6,600026 CH Equity,21175902W,-4.936768414338917e-05,CHN,,,,0.0780437044745057,0.08016542793816384,-3.8528369518774055e-06,-3.957581525670897e-06,False
CNE0000017H1,600010 CH Equity,25133401W,8.391596904713271e-05,CHN,,,,-0.04888888888888887,-0.04700471838977471,-4.102558486748708e-06,-3.944446493465525e-06,False
CNE100003G83,300748 CH Equity,32845801W,6.487233053203718e-05,CHN,,,,-0.06226834692364713,-0.06042297577303157,-4.039492783314397e-06,-3.9197792560773784e-06,False
CNE100000CS3,002271 CH Equity,28960801W,5.319406523606231e-05,CHN,,,,-0.07531760435571688,-0.07350251207258174,-4.006449559521935e-06,-3.909897422203371e-06,False
CNE100003F43,601162 CH Equity,32806701W,6.222079591230709e-05,CHN,,,,-0.06233766233766236,-0.0604907675660582,-3.878698965962002e-06,-3.763783703306512e-06,False
CNE100001K48,300346 CH Equity,31336701W,0.0001566713871493,CHN,,,,-0.025165562913907258,-0.023248402281184077,-3.94272365011483e-06,-3.64235943439806e-06,False
CNE0000005Q7,600642 CH Equity,23732801W,-0.0003198076055467,CHN,,,,0.009302325581395321,0.011289856318022151,-2.9749544702018515e-06,-3.610581916032947e-06,False
CNE100000825,002185 CH Equity,28719601W,0.0003672059898616,CHN,,,,-0.011730205278592365,-0.009781280788177416,-4.307401640605274e-06,-3.5917448939369387e-06,False
CNE100000S33,002456 CH Equity,29502901W,3.700514438495807e-05,CHN,,,,-0.09857328145265887,-0.0967964024889757,-3.647718512654751e-06,-3.5819648500490605e-06,False
CNE100001D96,002673 CH Equity,31254501W,0.0001250791106212,CHN,,,,-0.030259365994236287,-0.02834846929884005,-3.784814586520458e-06,-3.545801327371307e-06,False
CNE100000GQ8,300017 CH Equity,29284801W,3.545446776197586e-05,CHN,,,,-0.10148981453329287,-0.09969763831004341,-3.598267357539541e-06,-3.5347267034085636e-06,False
CNE100003G67,300760 CH Equity,32896601W,9.713776043743894e-05,CHN,,,,-0.03678863017840939,-0.03489433360234517,-3.573565145091868e-06,-3.3895574180886814e-06,False
CNE100002NL1,300666 CH Equity,32477401W,-8.907011502181212e-05,CHN,,,,0.03584890199934443,0.03788799955954114,-3.1930658244872787e-06,-3.3746884787146963e-06,False
CNE1000058S0,301236 CH Equity,18604101W,9.73347770216156e-05,CHN,,,,-0.035468501852832235,-0.03356934136507628,-3.4523187191361853e-06,-3.2674643565321967e-06,False
CNE100003LF5,600989 CH Equity,33190101W,0.0003736041957784,CHN,,,,-0.00991100323624583,-0.007977689650204844,-3.702792393434743e-06,-2.980498325934446e-06,False
CNE0000018C0,600372 CH Equity,27223101W,-0.0001646369215888,CHN,,,,0.01605709188224802,0.018059759642760742,-2.643590177161824e-06,-2.973303232217775e-06,False
CNE1000022F3,601211 CH Equity,31995701W,0.0001230700398115,CHN,,,,-0.024526198439241975,-0.022607080255884093,-3.0184402183422587e-06,-2.7822542671134307e-06,False
CNE000000X38,600196 CH Equity,26012201W,0.0001089848021402,CHN,,,,-0.02683363148479423,-0.02491751257595154,-2.9244580180733404e-06,-2.7156301779160238e-06,False
CNE000001352,000981 CH Equity,27215701W,-0.0001098682901342,CHN,,,,0.02238805970149249,0.024394524394524497,-2.459737838825368e-06,-2.6801846838634372e-06,False
CNE1000008V9,601099 CH Equity,28774601W,6.807200613742211e-05,CHN,,,,-0.03910614525139666,-0.037218468468468546,-2.662033759563994e-06,-2.533535814011042e-06,False
CNE100004454,688313 CH Equity,33925301W,-0.0001218498823525,CHN,,,,0.018045969733426093,0.020049531383419694,-2.1988992889547452e-06,-2.4430330402924463e-06,False
CNE100000CF0,002261 CH Equity,28918401W,0.0001251184250544,CHN,,,,-0.019335937500000067,-0.017412164893254034,-2.419282046950321e-06,-2.1785826482314597e-06,False
CNE100001ZV6,600958 CH Equity,31943401W,5.663950445358715e-05,CHN,,,,-0.040261153427638696,-0.038370426695522486,-2.2803717788712976e-06,-2.173281953707085e-06,False
CNE100001RQ3,002714 CH Equity,31703401W,7.98599347785513e-05,CHN,,,,-0.02907114157409607,-0.02715948215624242,-2.3216194700453434e-06,-2.1689544736167474e-06,False
CNE1000041D8,601456 CH Equity,32001602W,8.145628442915385e-05,CHN,,,,-0.027027027027027084,-0.025113688814231372,-2.2015212007879467e-06,-2.04566777911729e-06,False
CNE100000W94,300136 CH Equity,29568001W,4.37085407738281e-05,CHN,,,,-0.04460055546479336,-0.04272030314872466,-1.949425197068302e-06,-1.8672421120463286e-06,False
CNE100000GR6,300015 CH Equity,29284601W,7.562117631372921e-05,CHN,,,,-0.025578562728380105,-0.02366045487654167,-1.9342810019346147e-06,-1.7892314298819918e-06,False
CNE100004868,300896 CH Equity,34019201W,5.776816856057222e-05,CHN,,,,-0.032281004202133534,-0.030381548521428825,-1.8648144920533902e-06,-1.755086416117104e-06,False
CNE000001FW7,600015 CH Equity,26001001W,-0.0001037977982805,CHN,,,,0.014446227929374,0.016447545810459596,-1.4994866525272876e-06,-1.707219042243368e-06,False
CNE100003PM2,688111 CH Equity,33547701W,1.5733297915257645e-05,CHN,,,,-0.10751051472060891,-0.10575372388757054,-1.6914949571220325e-06,-1.6638548435710462e-06,False
CNE000001P52,002078 CH Equity,27939301W,2.452130089652185e-05,CHN,,,,-0.06773977196512404,-0.06590326316690787,-1.6610673310185816e-06,-1.6160337461784132e-06,False
CNE000001FG0,600029 CH Equity,20580902W,5.014236190599826e-05,CHN,,,,-0.03393213572854292,-0.03202703790134376,-1.7014374299440532e-06,-1.6059113252263016e-06,False
CNE0000012L4,000975 CH Equity,27115501W,-0.0001899713606074,CHN,,,,0.006451612903225712,0.008432782537739714,-1.2256216813380466e-06,-1.6019871724007367e-06,False
CNE0000007H2,000629 CH Equity,25134401W,2.9843626361390677e-05,CHN,,,,-0.055374592833876246,-0.053512803676953324,-1.6525786584483444e-06,-1.5970161184854483e-06,False
CNE000001QZ7,601166 CH Equity,28248301W,-9.477337950466663e-05,CHN,,,,0.014823261117445918,0.01682098351612571,-1.4048505513804709e-06,-1.5941814544155236e-06,False
CNE000001B33,600036 CH Equity,25402301W,-6.920644494631241e-05,CHN,,,,0.019940179461615193,0.021947931233723406,-1.3799889321298612e-06,-1.5189382946121295e-06,False
CNE100000MD4,300059 CH Equity,29421201W,2.9639091025881326e-05,CHN,,,,-0.05157297576070141,-0.049706143269017566,-1.5285761230470003e-06,-1.4732449048959101e-06,False
CNE100001XQ1,300394 CH Equity,31925201W,-5.51448052844751e-05,CHN,,,,0.022775665399239475,0.02478899665726164,-1.2559596336654178e-06,-1.3669843938621974e-06,False
CNE100002SN6,601838 CH Equity,32652701W,-2.903668827653984e-05,CHN,,,,0.043044619422572206,0.04509798388803454,-1.2498731961555215e-06,-1.3094961000572753e-06,False
CNE100002SX5,600901 CH Equity,32661601W,-3.39651910843505e-05,CHN,,,,0.03363914373088672,0.035671355038886965,-1.1425599447334988e-06,-1.211584390133505e-06,False
CNE000000Q11,600061 CH Equity,27244501W,2.787731382367688e-05,CHN,,,,-0.04447852760736182,-0.04259287885814411,-1.2399418725255014e-06,-1.1873750505823355e-06,False
CNE0000014Q9,600282 CH Equity,26008401W,-0.0001133800497985,CHN,,,,0.007872340425531865,0.009892921986018433,-8.925663494775476e-07,-1.1216599874274454e-06,False
CNE100000W60,002493 CH Equity,29566201W,9.303613830152035e-06,CHN,,,,-0.12196765498652296,-0.12023906547133933,-1.134739961763827e-06,-1.1186578324437088e-06,False
CNE1000015F7,601058 CH Equity,29815401W,1.2100706846034267e-05,CHN,,,,-0.09355263157894733,-0.09174818868608459,-1.1320529694118896e-06,-1.1102179349449474e-06,False
CNE1000033T1,300454 CH Equity,32723301W,0.0002455551276958,CHN,,,,-0.006470806991446421,-0.0045147832414285105,-1.5889398370795014e-06,-1.1086281753678358e-06,False
CNE0000016H3,600398 CH Equity,25988901W,5.388331746888289e-05,CHN,,,,-0.021848739495798353,-0.019920498690035204,-1.1772825665470228e-06,-1.0733825550536325e-06,False
CNE000000C82,601607 CH Equity,26012601W,0.0002911222343706,CHN,,,,-0.005538461538461492,-0.0035808206943318543,-1.6123692980525404e-06,-1.0424565214143729e-06,False
CNE100004QD7,601825 CH Equity,31861901W,5.656100213462871e-05,CHN,,,,-0.020224719101123556,-0.018292867065289542,-1.1439303802509156e-06,-1.034662893128321e-06,False
CNE000001P37,601398 CH Equity,27937802W,-0.0001347339482849,CHN,,,,0.004956629491945419,0.006927329647638647,-6.678262616351844e-07,-9.333464744974001e-07,False
CNE100005PT2,688041 CH Equity,35397101W,1.2310939812482412e-05,CHN,,,,-0.07408428515163445,-0.07226169468847154,-9.120471755525562e-07,-8.896093740577532e-07,False
CNE100003PZ4,601658 CH Equity,32249402W,-3.2572096762723227e-05,CHN,,,,0.024714828897338448,0.026736328449344038,-8.050137983182561e-07,-8.708582773319838e-07,False
CNE100000SP5,002463 CH Equity,29513901W,-3.4532070369864105e-05,CHN,,,,0.023136658394043774,0.025150605083052557,-7.989567157866267e-07,-8.685024645726328e-07,False
CNE000000RF9,000768 CH Equity,27104601W,-4.240721683134619e-05,CHN,,,,0.01775956284153013,0.019762870037481894,-7.531336322506869e-07,-8.380883148892095e-07,False
CNE0000008X7,000538 CH Equity,27143001W,-7.58964136035232e-05,CHN,,,,0.008930343322087753,0.010916873349868128,-6.777810303946334e-07,-8.285515350188712e-07,False
CNE000000W05,600150 CH Equity,27122801W,-7.1146654026800365e-06,CHN,,,,0.10886150234741776,0.1110442958736444,-7.745131644349447e-07,-7.900430100171833e-07,False
CNE000000GZ0,600862 CH Equity,27236901W,-0.0002160731694677,CHN,,,,0.0016722408026754731,0.0036442493520500996,-3.6132637034730017e-07,-7.87424507828077e-07,False
CNE000001N05,601988 CH Equity,26746102W,-7.96610269133766e-05,CHN,,,,0.007680491551459223,0.0096607387988068,-6.118358441887549e-07,-7.695843734548501e-07,False
CNE000000JW1,600893 CH Equity,27233301W,-2.5140756610799285e-05,CHN,,,,0.026901189860320862,0.028922459790811317,-6.763162668192284e-07,-7.271325221864161e-07,False
CNE0000002Y8,000513 CH Equity,21070302W,0.0001431442786376,CHN,,,,-0.006815600151457768,-0.004861939738406762,-9.756141671627394e-07,-6.959588566337176e-07,False
CNE100002YQ7,603345 CH Equity,32356401W,-5.687202011456456e-05,CHN,,,,0.009878520891736908,0.011866010682907824,-5.618114388570077e-07,-6.748439982379717e-07,False
CNE000000QS4,000786 CH Equity,25983101W,1.1601830305512074e-05,CHN,,,,-0.05990510083036771,-0.058053665865624104,-6.950088142685166e-07,-6.735287799858696e-07,False
CNE1000047B9,300866 CH Equity,33949401W,0.0001340493650541,CHN,,,,-0.006917388884471576,-0.004962602842183972,-9.272715877957039e-07,-6.652337600104335e-07,False
CNE1000006H2,002157 CH Equity,28583101W,-7.680975015084842e-05,CHN,,,,0.0066225165562914245,0.00861033239887865,-5.086738420586014e-07,-6.613574802736245e-07,False
CNE100001SL2,603288 CH Equity,31713601W,-5.822562982825849e-05,CHN,,,,0.008920606601248826,0.01090696215429987,-5.194079378078333e-07,-6.35064740947089e-07,False
CNE100004QG0,601728 CH Equity,25433805W,-5.794175647603568e-05,CHN,,,,0.008163265306122325,0.010210647342383528,-4.7299393041661063e-07,-5.916228417750673e-07,False
CNE100003MF3,688122 CH Equity,33282901W,-5.002218412741316e-05,CHN,,,,0.009807846277021692,0.011794911107793737,-4.906098923625428e-07,-5.900072152005291e-07,False
CNE1000000R4,601998 CH Equity,28445801W,-0.0001347856456567,CHN,,,,0.002259887005649608,0.004236516034985316,-3.0460032916766884e-07,-5.710215491104585e-07,False
CNE000000WL7,600153 CH Equity,26023401W,-0.0002331389340315,CHN,,,,0.0,0.0019651972536165463,-0.0,-4.5816399286979293e-07,False
CNE1000015R2,002602 CH Equity,29838701W,-9.104491653591238e-06,CHN,,,,0.034653465346534684,0.03668944412237107,-3.1550218601553827e-07,-3.3403873778702957e-07,False
CNE0000006M4,000657 CH Equity,27223901W,5.890643793634737e-06,CHN,,,,-0.05714285714285716,-0.055286367679210247,-3.3660821677912794e-07,-3.2567229864214796e-07,False
CNE100002G76,600919 CH Equity,32205501W,-4.139919746792943e-05,CHN,,,,0.005789909015715411,0.007769601849587637,-2.3969758666294726e-07,-3.2165528121826834e-07,False
CNE0000009Y3,600600 CH Equity,20924401W,7.508390893777944e-05,CHN,,,,-0.00591715976331364,-0.0039599551523151755,-4.442834848389339e-07,-2.9732891205412313e-07,False
CNE000001006,000932 CH Equity,25133201W,7.059095361733397e-05,CHN,,,,-0.005509641873278293,-0.0035539760106619855,-3.88930873924709e-07,-2.508785557257578e-07,False
CNE100004C45,688617 CH Equity,34621901W,3.0959929240575166e-05,CHN,,,,-0.009422418012726363,-0.0074726289100433,-2.917173949491291e-07,-2.3135206229601687e-07,False
CNE100003T39,300832 CH Equity,33837401W,1.2365477671221744e-05,CHN,,,,-0.019226917684758704,-0.017295254705326668,-2.3775002131730224e-07,-2.1386408587680973e-07,False
CNE1000015M3,002601 CH Equity,29835301W,1.7747944265258777e-06,CHN,,,,-0.08883405305367065,-0.08703870275109937,-1.576621822453588e-07,-1.5447580453469375e-07,False
CNE100000PW7,002422 CH Equity,29476001W,-0.0002954130784294,CHN,,,,-0.0014785608674222628,0.00048680251878896463,4.367862174904546e-07,-1.4380783066263385e-07,False
CNE000000644,000039 CH Equity,21063102W,0.0005333827896133,CHN,,,,-0.0022050716648290836,-0.00023706162120518126,-1.1761472758837801e-06,-1.26444588828671e-07,False
CNE000000JK6,600885 CH Equity,27245701W,3.329826356550801e-05,CHN,,,,-0.0054834054834054236,-0.0035254011161831578,-1.8258788102298568e-07,-1.1738973554080293e-07,False
CNE100002W84,603129 CH Equity,32524101W,0.0001071082841753,CHN,,,,-0.0028214429665458507,-0.0008587449234181976,-3.021999150451944e-07,-9.197869529157255e-08,False
CNE0000018P2,600498 CH Equity,25131601W,3.443920284774818e-05,CHN,,,,-0.004239284032030111,-0.0022787694644892387,-1.459975627083048e-07,-7.847900383079938e-08,False
CNE000000R36,000625 CH Equity,24206101W,-2.248141405221836e-05,CHN,,,,0.0014144271570013522,0.0033833550336910267,-3.179832256324947e-08,-7.606260539806518e-08,False
CNE1000000T0,601600 CH Equity,14635202W,9.100580691883184e-07,CHN,,,,-0.04708290685772765,-0.04520508376660892,-4.284817930671706e-08,-4.113925125013631e-08,False
CNE000000VG9,000807 CH Equity,26026901W,-5.093632758335457e-06,CHN,,,,0.00184433788270022,0.0038144005393201397,-9.394379856760897e-09,-1.9429155540493495e-08,False
CNE100000V95,601377 CH Equity,29537901W,-9.420338781504802e-06,CHN,,,,-0.0016891891891891442,0.0002723991555626526,1.591273442821715e-08,-2.5660923291960156e-09,False
CNE1000010F8,601216 CH Equity,29686701W,0.0,CHN,,,,-0.018789144050104345,-0.016861182807765607,-0.0,-0.0,False
CNE000000040,000001 CH Equity,21338001W,0.0001817503281158,CHN,,,,-0.0017064846416383617,0.00025798906126373033,-3.101541435423456e-07,4.6889596534970216e-08,False
CNE000001KM8,002028 CH Equity,27088301W,-1.644860890646631e-06,CHN,,,,-0.03596916928347127,-0.034071221036872656,5.9164279823429996e-08,5.604241898012859e-08,False
CNE100005QL7,688120 CH Equity,35344301W,2.873311107842029e-06,CHN,,,,0.022368017188459266,0.024380560825339792,6.427027224800144e-08,7.005293623486705e-08,False
CNE100005154,601665 CH Equity,34857501W,-1.3891224636294476e-05,CHN,,,,-0.007112375533428139,-0.005161240991722993,9.879960623253503e-08,7.169595801807537e-08,False
CNE000000KB3,600703 CH Equity,27254101W,-4.058516143576484e-06,CHN,,,,-0.02291825821237592,-0.02099427662141018,9.3014120937582e-08,8.520561059070358e-08,False
CNE1000017G1,601669 CH Equity,30319701W,-6.089468877647284e-06,CHN,,,,-0.017353579175705014,-0.015420717398591854,1.056740803062437e-07,9.390397866971908e-08,False
CNE1000006B5,002155 CH Equity,28580201W,-0.0001899713606074,CHN,,,,-0.0025706940874036244,-0.0006094897805591915,4.88358253489465e-07,1.1578560288913525e-07,False
CNE100001BZ8,601231 CH Equity,31164401W,-4.441450508516959e-06,CHN,,,,-0.03322259136212624,-0.03131906154429975,1.4755649529956672e-07,1.3910206182220406e-07,False
CNE000000QZ9,000728 CH Equity,27200801W,-8.601091765506035e-06,CHN,,,,-0.024643320363164745,-0.02272846112282767,2.1195945985034347e-07,1.9548957980617713e-07,False
CNE100003JW4,300759 CH Equity,33165401W,-0.000142794631746,CHN,,,,-0.0034642032332563577,-0.0015021212807755369,4.946696249861442e-07,2.1449485512617267e-07,False
CNE1000015Y8,601901 CH Equity,29838601W,-4.691525586683292e-05,CHN,,,,-0.007267441860465129,-0.005312863184006811,3.4095389438105385e-07,2.4925433566315616e-07,False
CNE100002RJ6,601128 CH Equity,32256201W,1.4127250390871411e-05,CHN,,,,0.025848142164781818,0.02786461725500411,3.6516317650071374e-07,3.936504250072391e-07,False
CNE000001D72,600563 CH Equity,25712701W,-1.6236024092124036e-05,CHN,,,,-0.026486988847583604,-0.024570461846208924,4.3004338905718803e-07,3.989266104896625e-07,False
CNE100000C31,002252 CH Equity,28901601W,-0.0002355850246525,CHN,,,,-0.004106776180698213,-0.0021523475765393707,9.674949677720882e-07,5.070608568797762e-07,False
CNE000001CW4,600522 CH Equity,27076201W,0.0002457119724659,CHN,,,,0.0002842524161454918,0.002253740636471546,6.984422184930662e-08,5.537710572139764e-07,False
CNE100002FM5,601229 CH Equity,32288601W,3.569634293660422e-05,CHN,,,,0.01371308016877637,0.015713597187570816,4.895068124217879e-07,5.609179539751875e-07,False
CNE1000008M8,601601 CH Equity,28768601W,0.0002601976050506,CHN,,,,0.0006250000000000977,0.0025952919388467777,1.6262350315665042e-07,6.752887468950598e-07,False
CNE100003F50,601577 CH Equity,32832601W,6.03252343177148e-05,CHN,,,,0.009287925696594312,0.011274910896306833,5.602962939725763e-07,6.801616417310655e-07,False
CNE100002BR3,002812 CH Equity,32245801W,-7.286056350844865e-06,CHN,,,,-0.10112570356472794,-0.09935593993815306,7.368075746914413e-07,7.239129771805411e-07,False
CNE100000RJ0,601288 CH Equity,26978301W,-0.0002009478972712,CHN,,,,-0.005780346820809301,-0.0038159785606090013,1.161548539139895e-06,7.668128677863592e-07,False
CNE000000V89,600009 CH Equity,24363201W,-4.191605050433866e-05,CHN,,,,-0.020574367766823753,-0.018645561526897003,8.623962384090219e-07,7.815482986431687e-07,False
CNE0000019T2,600583 CH Equity,25403401W,-0.0001020079408468,CHN,,,,-0.009740259740259827,-0.0077990357555792755,9.93583839416892e-07,7.955635780172089e-07,False
CNE100003RV9,601816 CH Equity,33678201W,-2.7943054685160832e-05,CHN,,,,-0.030674846625766805,-0.02877282657982616,8.57148916722723e-07,8.040006665667316e-07,False
CNE100000F46,601668 CH Equity,29243101W,-4.74170691968429e-05,CHN,,,,-0.020785219399538035,-0.01885416343378543,9.855741865394565e-07,8.94009172188389e-07,False
CNE100000GS4,300014 CH Equity,29284501W,-1.238489721844237e-05,CHN,,,,-0.07771038665655805,-0.07589533031164786,9.624351515468868e-07,9.399558652694924e-07,False
CNE1000005P7,002142 CH Equity,28587701W,0.0001285468715929,CHN,,,,0.005568581477139567,0.007546292922987252,7.158237280964614e-07,9.700523473736524e-07,False
CNE000001303,000988 CH Equity,25900801W,7.12983330190408e-05,CHN,,,,0.01174224343675423,0.013734112055113545,8.372023829443493e-07,9.792192950263085e-07,False
CNE0000004Z1,600637 CH Equity,24383601W,-6.906523467632199e-05,CHN,,,,-0.01760563380281699,-0.015670223420951035,1.2159372302169423e-06,1.0822676579983803e-06,False
CNE100002FG7,601881 CH Equity,31539405W,-6.54366933973833e-05,CHN,,,,-0.01860841423948212,-0.016673008969828707,1.2176730972004928e-06,1.0910265759705026e-06,False
CNE100000BJ4,002236 CH Equity,28883901W,-5.069763148078905e-05,CHN,,,,-0.023995127892813772,-0.022072724594269344,1.216496151244275e-06,1.1190348572572163e-06,False
CNE000000WS2,000831 CH Equity,26016801W,-1.0033150973661551e-05,CHN,,,,-0.118433773767322,-0.11669817306214014,1.1882639325880187e-06,1.1708503886829357e-06,False
CNE100003GD0,002939 CH Equity,32829201W,-4.030490767380766e-05,CHN,,,,-0.03321033210332114,-0.03131482598742119,1.3385393692408491e-06,1.262141170244364e-06,False
CNE100002PC5,300628 CH Equity,32373301W,0.0002214085282661,CHN,,,,0.004106280193236778,0.006082983713249224,9.091654542327917e-07,1.3468244714171668e-06,False
CNE100000TF4,002472 CH Equity,29531901W,0.0002416887450749,CHN,,,,0.0036609405801184547,0.005634964786200625,8.848081346026057e-07,1.3619075677180811e-06,False
CNE100005998,688072 CH Equity,35309601W,0.000306862474761,CHN,,,,0.0024783878677012705,0.004451745236585092,7.605242345004498e-07,1.3660735603039948e-06,False
CNE1000060L1,688249 CH Equity,35660501W,-1.772395834781813e-05,CHN,,,,-0.07995873097756001,-0.07814690738176411,1.4171852173906688e-06,1.385072531445188e-06,False
CNE0000014G0,600298 CH Equity,27220501W,-6.898370181623973e-05,CHN,,,,-0.02315484804630974,-0.021232079709839535,1.597307133226972e-06,1.4646674556422042e-06,False
CNE1000008S5,002202 CH Equity,28768401W,-0.0003786140210127,CHN,,,,-0.005997818974918134,-0.00404104796134086,2.2708583594000253e-06,1.5299974177484368e-06,False
